,counter,losses
0,0,2.306226968765259
1,640,2.304359197616577
2,1280,2.286912441253662
3,1920,2.301987409591675
4,2560,2.313743829727173
5,3200,2.3030776977539062
6,3840,2.308361053466797
7,4480,2.3127121925354004
8,5120,2.2964000701904297
9,5760,2.307044267654419
10,6400,2.3068478107452393
11,7040,2.3064448833465576
12,7680,2.2981128692626953
13,8320,2.3029441833496094
14,8960,2.2976157665252686
15,9600,2.310091972351074
16,10240,2.301119089126587
17,10880,2.29754900932312
18,11520,2.292391777038574
19,12160,2.301839590072632
20,12800,2.3093690872192383
21,13440,2.306502103805542
22,14080,2.2854974269866943
23,14720,2.3050501346588135
24,15360,2.2917985916137695
25,16000,2.307878255844116
26,16640,2.3039047718048096
27,17280,2.3085827827453613
28,17920,2.2978739738464355
29,18560,2.295863389968872
30,19200,2.3104617595672607
31,19840,2.302194118499756
32,20480,2.296110153198242
33,21120,2.3013362884521484
34,21760,2.3002450466156006
35,22400,2.3135716915130615
36,23040,2.3099756240844727
37,23680,2.302781581878662
38,24320,2.302863597869873
39,24960,2.3046066761016846
40,25600,2.3066494464874268
41,26240,2.296679735183716
42,26880,2.3076207637786865
43,27520,2.308378219604492
44,28160,2.3032925128936768
45,28800,2.305718421936035
46,29440,2.307804822921753
47,30080,2.303372621536255
48,30720,2.2991747856140137
49,31360,2.307361602783203
50,32000,2.2979915142059326
51,32640,2.312225103378296
52,33280,2.296274185180664
53,33920,2.300635576248169
54,34560,2.303518056869507
55,35200,2.306333065032959
56,35840,2.3052773475646973
57,36480,2.30137300491333
58,37120,2.2996397018432617
59,37760,2.3031513690948486
60,38400,2.313380241394043
61,39040,2.3005170822143555
62,39680,2.303257942199707
63,40320,2.3008439540863037
64,40960,2.305215835571289
65,41600,2.315068483352661
66,42240,2.299431324005127
67,42880,2.295766592025757
68,43520,2.2985944747924805
69,44160,2.2997848987579346
70,44800,2.3038880825042725
71,45440,2.3072729110717773
72,46080,2.3047096729278564
73,46720,2.2944798469543457
74,47360,2.3106579780578613
75,48000,2.303151845932007
76,48640,2.3056890964508057
77,49280,2.3099801540374756
78,49920,2.3042805194854736
79,50560,2.2980823516845703
80,51200,2.305633068084717
81,51840,2.2960619926452637
82,52480,2.2906477451324463
83,53120,2.2996957302093506
84,53760,2.3014183044433594
85,54400,2.2920398712158203
86,55040,2.2989563941955566
87,55680,2.295936107635498
88,56320,2.3054006099700928
89,56960,2.2966389656066895
90,57600,2.2975809574127197
91,58240,2.307445764541626
92,58880,2.306427478790283
93,59520,2.2918283939361572
94,60000,2.2981815338134766
95,60640,2.2921066284179688
96,61280,2.297013282775879
97,61920,2.3045971393585205
98,62560,2.2901124954223633
99,63200,2.297152042388916
100,63840,2.300778388977051
101,64480,2.299058198928833
102,65120,2.2969491481781006
103,65760,2.297661066055298
104,66400,2.310309886932373
105,67040,2.297764539718628
106,67680,2.2998785972595215
107,68320,2.305856943130493
108,68960,2.300414800643921
109,69600,2.3050925731658936
110,70240,2.2974703311920166
111,70880,2.302156686782837
112,71520,2.3033287525177
113,72160,2.3085432052612305
114,72800,2.307917594909668
115,73440,2.3008081912994385
116,74080,2.3105218410491943
117,74720,2.3057429790496826
118,75360,2.303347110748291
119,76000,2.3035778999328613
120,76640,2.3011648654937744
121,77280,2.293915033340454
122,77920,2.311697006225586
123,78560,2.3007447719573975
124,79200,2.292668342590332
125,79840,2.2999258041381836
126,80480,2.301813840866089
127,81120,2.3011527061462402
128,81760,2.311469078063965
129,82400,2.302739381790161
130,83040,2.3045308589935303
131,83680,2.3016016483306885
132,84320,2.2892091274261475
133,84960,2.3036062717437744
134,85600,2.288303852081299
135,86240,2.3033647537231445
136,86880,2.295755386352539
137,87520,2.3057773113250732
138,88160,2.3073577880859375
139,88800,2.2918314933776855
140,89440,2.299633502960205
141,90080,2.3133814334869385
142,90720,2.3079888820648193
143,91360,2.3036324977874756
144,92000,2.2971255779266357
145,92640,2.2964601516723633
146,93280,2.2920689582824707
147,93920,2.301517963409424
148,94560,2.303635358810425
149,95200,2.312617063522339
150,95840,2.2933173179626465
151,96480,2.297611713409424
152,97120,2.29695200920105
153,97760,2.3125669956207275
154,98400,2.3027050495147705
155,99040,2.289938449859619
156,99680,2.2975106239318848
157,100320,2.308464527130127
158,100960,2.300468921661377
159,101600,2.2979044914245605
160,102240,2.306619644165039
161,102880,2.3014161586761475
162,103520,2.2985968589782715
163,104160,2.2817511558532715
164,104800,2.2921576499938965
165,105440,2.3015353679656982
166,106080,2.2950520515441895
167,106720,2.297245740890503
168,107360,2.297198534011841
169,108000,2.3020904064178467
170,108640,2.296971559524536
171,109280,2.279019355773926
172,109920,2.305307149887085
173,110560,2.3000850677490234
174,111200,2.292409658432007
175,111840,2.311058759689331
176,112480,2.299670457839966
177,113120,2.2971994876861572
178,113760,2.2962496280670166
179,114400,2.2901110649108887
180,115040,2.283602237701416
181,115680,2.3000237941741943
182,116320,2.282257080078125
183,116960,2.305633783340454
184,117600,2.3069519996643066
185,118240,2.308062791824341
186,118880,2.2811501026153564
187,119520,2.289844512939453
